CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
675,0,32,2,155663.31,1,1,0,97658.66,False
669,0,35,7,0.0,1,1,1,49108.23,True
628,1,37,0,0.0,2,1,1,171707.93,False
559,1,34,4,0.0,2,1,1,66721.98,False
769,0,27,2,0.0,1,1,1,57876.05,False
750,1,22,5,0.0,2,0,1,105125.65,False
583,0,42,4,0.0,2,1,0,17439.66,False
618,0,37,5,96652.86,1,1,0,98686.4,True
617,1,40,5,190008.32,2,1,1,107047.92,False
630,1,43,9,0.0,2,1,1,34338.04,False
546,1,28,8,0.0,1,1,0,159254.29,False
655,1,38,4,0.0,2,0,0,110527.71,False
700,0,27,6,137963.07,1,0,0,8996.79,False
729,1,34,3,152303.8,1,1,0,12128.69,False
615,1,49,3,0.0,2,1,1,49872.33,False
513,1,35,8,0.0,1,1,0,76640.29,True
755,1,41,6,104817.41,1,1,0,126013.58,True
615,0,30,9,0.0,1,1,0,87347.82,False
850,0,36,0,164850.54,1,1,1,62722.44,False
548,0,35,10,0.0,1,1,1,31299.71,False
607,0,27,2,0.0,2,1,0,63495.86,False
653,0,38,8,102133.38,1,1,1,166520.96,False
726,1,34,9,0.0,2,0,0,14121.61,False
626,1,21,1,0.0,2,1,0,66232.23,False
552,1,49,4,0.0,1,1,1,190296.76,True
621,1,34,6,0.0,2,1,1,99128.13,False
673,0,43,5,168069.73,1,1,1,146992.24,True
652,1,36,1,0.0,2,1,1,151314.98,False
756,1,37,3,132623.6,1,1,1,58974.0,False
670,0,35,3,103465.02,2,1,1,174627.06,False
765,0,50,9,126547.8,1,1,1,79579.94,True
528,1,30,2,128262.72,2,1,0,50771.16,False
701,1,40,5,169742.64,1,1,1,153537.55,True
797,0,29,1,0.0,2,1,1,132975.39,False
764,0,24,7,0.0,2,1,0,186105.99,False
676,0,43,2,0.0,1,1,1,55119.53,False
584,1,38,9,104584.16,1,1,0,176678.72,False
645,1,41,7,0.0,1,0,1,28667.56,False
529,1,22,5,0.0,1,1,0,151169.83,False
463,1,35,2,101257.16,1,1,1,118113.64,False
630,0,40,7,0.0,2,1,1,34453.17,False
780,1,76,10,121313.88,1,0,1,64872.33,False
697,0,47,6,128252.66,1,1,1,168053.4,False
850,0,32,7,0.0,2,0,0,155227.0,False
711,1,51,7,0.0,3,1,0,38409.79,True
452,0,32,5,0.0,2,0,1,75279.39,False
694,0,22,4,0.0,2,1,1,11525.72,False
572,1,33,5,0.0,1,0,1,41139.05,False
706,0,23,5,0.0,1,0,0,164128.41,True
791,1,37,2,163789.49,2,1,0,75832.53,False
536,1,46,1,65733.41,1,1,0,61094.53,False
557,0,28,7,146445.24,2,1,0,184317.74,False
659,0,38,3,0.0,2,1,0,158553.1,False
771,0,66,7,143773.07,1,1,1,130827.88,False
717,1,42,5,0.0,2,1,0,172665.21,False
746,1,24,3,137492.35,2,0,1,170142.09,False
569,1,28,7,0.0,2,1,0,73977.23,False
579,1,36,9,129829.59,1,1,1,60906.12,False
519,0,21,1,146329.57,2,1,1,194867.27,False
626,0,44,10,81553.93,1,1,0,20063.63,True
666,0,66,7,0.0,2,1,1,99792.82,False
512,1,24,6,0.0,2,1,0,37654.31,False
803,0,26,4,0.0,2,1,1,181208.47,False
693,1,68,4,97705.99,1,1,1,61569.07,False
628,0,46,1,46870.43,4,1,0,31272.14,True
733,1,42,9,120094.93,1,1,0,184056.45,False
628,0,38,3,0.0,2,1,1,48924.73,False
633,0,33,3,0.0,2,1,0,191111.02,False
638,0,42,7,165679.92,1,0,0,32916.29,False
534,0,55,8,116973.26,3,1,0,122066.5,True
548,0,36,3,0.0,1,1,0,65996.9,False
658,0,44,6,148481.09,1,1,0,130529.13,False
554,0,38,4,137654.05,2,1,1,172629.67,False
723,1,42,2,99095.73,1,1,1,17512.53,False
474,1,33,5,0.0,2,1,0,181945.52,True
719,1,32,9,146605.27,1,1,1,77119.45,False
743,1,42,7,77002.2,2,1,1,80428.42,False
521,0,39,6,0.0,2,0,1,27375.15,False
622,1,35,8,0.0,2,1,1,131772.51,False
669,1,45,7,149364.58,1,0,1,173454.07,False
583,1,59,7,127450.14,1,0,1,67552.71,False
794,0,41,7,0.0,2,1,1,74275.08,False
641,1,30,2,87505.47,2,0,1,7278.57,False
824,1,30,0,133634.02,1,1,1,162053.92,False
498,1,34,5,0.0,2,1,1,91711.66,False
683,1,30,10,57657.49,1,0,0,79240.9,False
538,1,37,1,134752.08,1,1,0,162511.55,False
428,0,31,2,0.0,2,1,0,54487.43,False
718,0,31,0,118100.59,2,1,0,103165.15,False
710,1,33,10,118327.17,2,1,1,192928.82,False
850,0,37,7,153147.75,1,1,1,152235.3,False
542,1,38,8,65942.26,1,1,1,68093.23,True
809,1,38,3,0.0,2,1,1,80061.31,False
675,1,54,2,0.0,1,1,0,149583.67,True
850,0,31,4,0.0,2,1,1,33082.81,False
789,1,37,3,0.0,1,1,0,121883.87,True
598,0,43,5,0.0,3,1,1,100722.72,True
687,0,47,7,0.0,2,1,1,177624.01,False
724,1,40,6,0.0,2,0,0,106149.48,False
700,0,44,2,58781.76,1,1,0,16874.92,False
613,0,46,8,167795.6,1,0,1,44390.38,False
781,0,38,3,128345.69,2,1,0,63218.85,False
743,0,40,6,0.0,1,1,0,28280.8,True
778,1,38,3,145018.49,2,1,1,126702.41,False
625,1,52,5,164978.01,1,1,1,67788.49,False
794,0,41,7,176845.41,3,1,0,166526.26,True
643,1,30,5,94443.77,1,1,1,165614.4,False
521,1,37,2,0.0,2,1,1,86372.24,False
615,1,32,7,92199.84,1,1,1,2755.53,False
717,0,41,3,135756.96,1,1,1,103706.41,False
648,0,54,9,120633.42,1,0,0,5924.38,True
709,1,49,4,154344.49,2,1,1,38794.57,False
591,1,43,3,0.0,2,0,1,198926.36,False
664,1,43,9,189026.53,2,1,1,56099.86,False
431,1,37,0,120764.08,1,1,1,117023.08,False
578,1,32,4,0.0,2,1,1,141822.8,False
625,1,43,8,201696.07,1,1,0,133020.9,True
769,0,26,7,0.0,2,1,0,176843.53,False
611,0,43,8,64897.75,1,1,0,114996.33,False
489,1,38,8,0.0,2,0,1,196990.79,False
632,1,44,3,107764.75,1,1,0,185667.72,False
429,0,27,6,117307.44,2,1,1,24020.49,False
457,1,41,8,73700.12,3,1,1,185750.02,True
846,0,41,5,0.0,3,1,0,3440.47,True
571,0,23,10,151097.28,1,0,1,17163.75,False
716,0,35,8,112808.18,1,0,1,17848.3,False
758,0,42,7,0.0,2,0,1,76209.56,False
725,1,66,4,86459.8,1,1,1,141476.56,False
630,0,40,0,118633.08,1,0,1,60032.46,True
627,0,55,2,159441.27,1,1,0,100686.11,True
653,0,27,9,0.0,2,1,0,96429.29,False
831,0,32,2,146033.62,1,1,0,191260.74,False
561,1,29,9,120268.13,1,1,1,173870.39,False
693,0,38,3,0.0,2,0,0,78133.48,True
684,0,27,9,122550.05,2,0,1,137835.82,False
757,1,29,8,130306.49,1,1,0,77469.38,False
739,0,27,6,0.0,1,1,1,57572.38,False
359,0,44,6,128747.69,1,1,0,146955.71,True
721,1,69,2,108424.19,1,1,1,178418.35,False
707,1,32,9,0.0,2,0,0,30807.02,False
444,0,40,5,84350.07,1,1,0,143835.76,False
523,0,73,7,0.0,2,0,0,130883.9,True
535,0,44,2,114427.86,1,1,1,136330.26,False
726,0,42,2,109471.79,1,0,1,175161.05,False
591,0,39,4,150500.64,1,1,0,14928.8,False
550,1,57,5,0.0,1,1,1,133501.94,False
601,0,26,8,78892.23,1,1,1,23703.52,False
820,0,29,3,82344.84,1,0,1,115985.38,False
667,1,48,2,0.0,1,1,0,43229.2,False
755,1,62,1,127706.33,2,0,1,142377.69,False
552,0,41,9,124349.34,1,1,0,135635.25,False
670,0,31,9,0.0,1,0,1,76254.83,False
778,0,65,7,0.0,1,1,1,77867.23,False
683,1,43,8,0.0,1,1,0,96754.8,False
556,0,43,6,0.0,3,0,0,125154.57,True
583,0,38,10,0.0,2,0,1,113597.64,False
705,0,24,7,100169.51,1,1,0,121408.55,False
637,1,33,2,145731.83,1,0,1,109219.43,False
551,0,38,10,0.0,2,1,1,216.27,False
687,0,35,3,99587.43,1,1,1,1713.1,True
672,0,53,7,0.0,1,1,1,136910.18,False
850,1,66,4,0.0,2,0,1,64350.8,False
465,1,25,2,78247.31,2,1,1,10472.31,False
817,0,55,10,117561.49,1,1,0,95941.55,True
578,1,23,10,88980.32,1,1,1,125222.36,False
517,1,37,5,113308.84,1,0,1,31517.16,False
806,0,32,3,63763.49,1,1,0,156593.09,False
633,0,29,7,169988.35,1,1,0,4272.0,False
691,1,52,3,0.0,1,1,0,175843.68,True
806,1,48,4,164701.68,1,1,1,21439.49,False
552,1,36,8,0.0,2,0,0,132547.02,False
634,1,26,8,0.0,1,1,0,21760.96,False
756,0,26,5,101641.14,2,0,1,154460.68,False
776,1,37,2,0.0,1,0,1,8065.0,False
649,0,45,5,92786.66,1,1,0,173365.9,True
646,1,30,5,98014.74,1,1,1,12757.14,False
574,1,26,8,97460.1,1,1,1,43093.67,False
850,1,36,1,104077.19,2,0,1,68594.0,False
475,0,46,10,0.0,2,0,0,122953.0,True
642,0,39,4,0.0,1,1,1,76821.24,False
609,0,39,8,141675.23,1,0,1,175664.25,False
449,1,52,6,0.0,2,0,1,123622.0,False
631,1,35,9,112392.45,2,1,0,24472.23,False
461,0,28,8,0.0,1,1,1,103349.74,False
630,1,50,1,81947.76,1,0,1,63606.22,True
661,0,31,7,144162.3,2,1,1,14490.79,False
710,1,47,5,158623.14,1,0,0,83499.89,True
741,1,32,8,0.0,2,1,0,143598.7,False
747,1,27,10,0.0,2,0,0,13007.89,False
576,1,36,6,0.0,2,1,1,48314.0,False
528,1,37,6,103772.45,1,1,0,197111.99,False
535,1,33,2,133040.32,1,1,1,110299.78,False
656,1,39,10,0.0,2,1,1,98894.64,False
440,1,42,2,0.0,2,1,0,49826.68,False
646,0,37,7,96558.66,1,0,0,163427.18,False
744,1,54,6,93806.31,2,0,1,140068.77,False
544,0,64,3,124043.8,1,1,1,111402.97,True
787,0,35,1,106266.8,1,1,1,16607.15,False
796,1,51,6,0.0,2,0,1,194733.28,False
711,1,34,8,0.0,2,0,0,48260.19,False
415,1,32,5,145807.59,1,1,1,3064.65,False
611,0,26,2,107508.93,2,1,1,120801.65,False
600,0,28,6,0.0,2,0,1,52193.23,False
850,0,37,3,212778.2,1,0,1,69372.88,False
838,0,34,8,0.0,2,1,0,27472.07,False
821,0,28,8,0.0,1,1,1,36754.13,False
558,1,38,8,113000.92,1,1,1,152872.39,False
530,0,33,4,129307.32,1,1,1,172930.28,False
652,1,48,4,59486.31,1,1,0,163944.18,True
780,1,34,1,0.0,1,1,1,64804.04,False
592,0,38,8,119278.01,2,0,1,19370.73,False
628,1,34,4,158741.43,2,1,1,126192.54,False
658,0,40,7,140596.95,1,0,1,135459.02,True
571,0,35,1,104783.81,2,0,1,178512.52,False
581,1,38,1,0.0,2,1,0,46176.22,False
713,1,53,6,115029.4,1,0,0,191521.32,True
676,1,40,8,114005.78,1,1,1,67998.45,False
594,1,23,5,156267.59,1,1,0,160968.44,False
716,0,44,3,109528.28,1,1,0,27341.63,True
668,0,35,6,102482.76,1,1,1,53994.64,False
545,1,23,2,0.0,2,1,0,189613.12,False
613,0,40,9,95624.36,2,1,1,60706.33,False
715,1,28,7,160376.61,1,0,0,196853.11,False
721,0,35,6,118273.83,1,0,1,3086.89,False
690,1,38,1,94456.0,2,0,1,55034.02,False
709,0,43,8,0.0,2,0,0,168035.62,True
538,1,33,6,93791.38,1,1,1,199249.29,False
735,0,33,4,0.0,2,1,0,149474.69,False
592,0,37,7,0.0,2,1,1,126726.33,False
747,1,61,7,155973.13,1,0,1,147554.26,False
621,1,39,6,0.0,2,1,1,58883.91,False
677,1,38,4,0.0,2,1,0,187800.63,False
771,1,32,5,62321.62,1,1,1,40920.59,False
670,0,42,1,115961.58,2,0,1,29483.87,False
517,1,28,2,115062.61,1,1,0,179056.23,False
834,0,49,8,160602.25,2,1,0,129273.94,False
571,0,42,4,108825.34,3,1,0,55558.51,True
718,0,31,1,152663.77,1,0,1,17128.64,False
711,1,64,4,0.0,2,1,1,3185.67,False
574,0,39,2,122524.61,2,1,0,88463.63,False
619,0,35,8,132292.63,1,1,0,65682.93,False
588,0,24,0,0.0,2,1,1,140586.08,False
665,1,52,3,0.0,1,1,0,116137.01,True
641,1,77,9,0.0,3,1,1,81514.06,False
594,0,49,4,0.0,2,1,1,23631.55,False
697,1,27,8,141223.68,2,1,0,90591.15,False
656,1,18,10,151762.74,1,0,1,127014.32,False
697,0,25,4,165686.11,2,1,0,15467.98,False
589,1,38,2,0.0,1,1,0,79915.28,False
680,1,44,3,0.0,2,1,0,86935.08,False
617,0,28,0,0.0,2,1,1,7597.83,True
680,1,32,5,92961.61,1,1,0,116957.6,False
617,1,30,3,132005.77,1,1,0,142940.39,False
562,1,35,7,0.0,1,0,0,48869.67,False
516,0,33,7,127305.5,1,1,1,120037.36,False
573,0,37,6,0.0,2,1,0,193995.37,False
699,1,39,9,0.0,1,1,0,80963.92,False
631,0,34,4,124379.14,1,1,0,106892.91,False
663,0,37,7,0.0,1,1,1,185210.63,False
703,0,45,7,0.0,2,1,1,68831.72,False
625,1,34,6,0.0,2,0,0,197283.2,False
616,1,59,5,153861.1,1,1,1,17699.48,False
500,1,56,1,100374.58,1,1,0,118490.8,True
446,1,32,8,0.0,2,0,0,133292.94,False
669,0,47,9,61196.54,1,1,0,58170.24,False
748,1,44,2,92911.52,1,0,1,85495.24,False
655,0,37,7,111852.84,2,1,0,10511.13,False
773,1,52,4,0.0,1,0,1,144113.42,False
749,1,42,1,129776.72,2,0,1,143538.51,False
611,0,46,5,0.0,1,1,0,77677.14,True
554,1,24,10,0.0,1,0,0,92180.62,False
567,0,37,7,0.0,2,1,1,28690.9,False
513,0,37,6,0.0,2,1,0,110142.34,False
570,0,18,4,82767.42,1,1,0,71811.9,False
712,0,42,1,87842.98,1,0,0,92223.59,False
620,1,41,0,97925.11,1,1,0,85000.32,False
711,1,52,5,0.0,1,1,1,159808.95,False
613,0,24,7,140453.91,1,1,0,129001.3,False
601,0,41,1,0.0,2,0,1,160607.06,False
602,1,23,7,113758.48,2,0,0,84077.6,False
541,1,37,9,118636.92,1,1,1,73551.44,False
506,1,34,7,0.0,2,0,0,115842.1,False
683,1,30,8,110829.52,2,0,0,24938.84,False
608,0,30,8,0.0,2,1,0,128875.86,False
792,1,50,9,0.0,4,1,1,194700.81,True
654,0,29,4,96974.97,1,0,1,141404.07,False
452,1,35,4,148172.44,1,1,1,4175.68,False
707,0,40,5,0.0,2,1,0,41052.82,False
699,0,49,2,0.0,1,0,0,105760.01,False
634,1,44,9,149961.11,1,1,0,57121.51,False
585,0,39,7,0.0,2,1,0,2401.26,False
630,1,42,6,0.0,2,1,0,162697.93,False
637,1,33,0,132255.99,2,0,1,74588.41,False
850,1,20,7,0.0,2,1,0,31288.77,False
735,1,49,5,121973.28,1,1,0,148804.36,False
642,1,30,8,117494.27,1,0,0,61977.82,False
715,1,23,7,139224.92,2,1,0,65057.71,False
695,0,42,7,121453.63,1,0,0,46374.64,False
747,0,25,4,0.0,2,0,1,42039.67,False
476,1,40,6,0.0,1,1,1,22735.45,False
850,0,39,7,79259.99,1,0,1,186910.74,False
529,1,30,2,116295.29,1,1,0,75285.47,False
552,1,42,9,133701.07,2,1,0,101069.71,True
541,1,29,7,127504.57,1,0,0,86173.92,False
618,1,37,2,168178.21,2,0,1,101273.23,False
584,1,35,9,0.0,2,1,0,192381.21,False
521,1,38,5,110641.18,1,0,1,136507.69,True
662,0,36,4,166909.2,2,1,0,138871.12,True
758,0,34,1,154139.45,1,1,1,60728.89,False
717,1,38,7,97459.06,1,0,0,189175.71,False
611,1,40,1,0.0,2,1,1,102547.56,False
636,0,34,3,0.0,2,1,1,44756.25,False
814,0,48,7,0.0,2,1,1,132870.15,False
600,1,37,1,142663.46,1,0,1,88669.89,False
439,1,28,7,110976.23,2,1,0,138526.96,False
549,0,38,8,107283.4,1,0,0,157442.75,False
622,1,38,5,0.0,2,0,0,105295.77,False
715,1,34,4,124314.45,1,0,0,97782.92,False
657,0,41,5,95858.37,1,1,1,68255.88,False
703,1,36,2,0.0,2,1,0,108790.95,False
802,1,33,8,0.0,2,1,0,143706.18,False
554,0,35,6,117707.18,2,0,0,95277.15,True
658,1,36,8,174060.46,1,1,1,94925.62,False
669,1,25,1,157848.53,1,0,0,37543.93,True
439,0,43,8,0.0,1,0,1,104889.3,False
823,1,38,1,0.0,2,1,0,156603.7,False
555,1,37,9,124969.13,1,1,0,60194.05,False
714,0,51,4,88308.87,3,0,0,5862.53,True
713,0,59,3,0.0,2,1,1,62700.08,False
452,1,30,7,112935.87,1,1,1,99017.34,False
577,0,26,1,180530.51,1,0,0,123454.62,False
552,1,33,5,140931.57,1,0,1,10921.5,False
691,1,38,7,0.0,2,0,0,81617.4,False
818,0,49,2,0.0,1,0,1,192298.84,True
739,1,41,5,0.0,2,0,0,143882.25,False
639,0,50,6,115335.32,2,1,1,53130.41,False
651,0,65,0,0.0,2,1,1,190454.04,False
779,0,26,0,0.0,2,0,1,111906.0,False
829,1,38,9,0.0,2,1,0,30529.88,False
510,1,32,9,103324.78,1,1,1,46127.7,False
531,1,29,3,114590.58,1,0,0,75585.48,False
798,0,37,4,111723.08,1,1,1,83478.12,False
506,1,37,5,0.0,2,1,1,127543.81,False
632,0,36,7,0.0,2,1,1,52526.65,False
620,1,22,0,0.0,1,1,0,32589.45,False
561,1,56,7,152759.0,2,1,0,133167.11,True
706,1,54,9,117444.51,1,1,1,186238.85,False
501,0,34,3,107747.57,1,1,0,9249.36,False
587,0,36,1,134997.49,2,1,0,44688.08,False
667,0,48,2,0.0,2,1,1,148608.39,False
737,1,36,9,0.0,1,0,1,188670.9,True
799,0,52,4,161209.66,1,1,1,89081.41,False
730,0,41,4,167545.32,1,1,0,128246.81,False
785,0,47,9,122031.55,1,1,1,33823.5,True
544,0,29,1,118560.55,1,1,1,164137.36,False
705,1,61,4,0.0,2,1,1,191313.7,False
684,1,34,9,0.0,2,1,1,65257.57,False
481,1,44,9,175303.06,1,1,0,65500.53,True
607,1,45,7,123859.6,1,0,1,113051.57,False
760,0,32,7,0.0,2,1,1,105969.05,False
559,0,70,9,0.0,1,1,1,122996.76,False
715,0,33,3,85227.84,1,1,1,68087.15,False
656,1,36,8,97786.08,2,0,1,21478.36,False
579,1,31,9,0.0,1,0,1,139048.0,False
831,1,30,2,0.0,2,0,1,3430.38,False
656,1,35,6,0.0,2,1,0,1485.27,False
429,1,60,7,0.0,2,1,1,163691.48,False
665,0,23,9,143672.9,1,1,1,115147.33,False
731,1,33,4,0.0,2,1,1,74945.11,False
584,0,37,1,0.0,2,1,1,180363.56,False
488,1,34,3,0.0,2,1,1,125979.36,False
776,0,29,7,178171.04,2,1,1,115818.51,False
570,0,33,8,0.0,1,1,1,124641.42,False
786,0,29,4,0.0,2,1,0,103372.79,False
620,0,67,3,0.0,2,1,1,43486.73,False
595,1,41,9,0.0,2,1,0,5967.09,False
768,0,28,3,109118.05,2,0,1,50911.41,False
618,1,56,7,0.0,1,1,1,142400.27,True
591,0,31,7,0.0,2,0,1,48778.46,False
658,0,35,5,126397.66,1,0,0,156361.58,True
625,1,36,9,108546.16,3,1,0,133807.77,True
717,1,36,2,148061.89,1,1,0,179128.69,True
667,1,44,8,122277.87,1,1,1,91810.71,False
804,1,24,3,0.0,2,1,0,173195.33,False
693,1,31,1,0.0,2,0,1,182270.88,False
573,0,26,4,129109.02,1,0,0,149814.68,True
523,1,39,3,0.0,2,1,0,6726.53,False
701,1,30,3,156660.72,2,1,0,45742.42,False
518,1,38,3,90957.81,1,0,1,162304.59,False
739,1,37,7,104960.46,1,0,1,80883.82,False
684,1,45,6,148071.39,1,1,0,183575.01,False
734,1,22,5,130056.23,1,0,0,121894.31,True
688,1,52,1,0.0,2,1,1,172033.57,False
516,0,43,2,112773.73,2,1,1,139366.58,False
680,0,37,10,123806.28,1,1,0,81776.84,True
604,1,53,8,144453.75,1,1,0,190998.96,True
623,1,21,10,0.0,2,0,1,135851.3,False
565,1,55,4,118803.35,2,1,1,128124.7,True
710,1,54,6,171137.62,1,1,1,167023.95,True
645,1,42,6,0.0,1,0,0,149807.01,False
707,1,33,8,136678.52,1,1,0,54290.62,False
800,0,40,5,97764.41,1,1,0,98640.15,True
612,0,33,9,0.0,1,0,0,142797.5,True
717,0,36,5,0.0,2,1,1,145551.6,False
666,0,41,10,141162.08,1,1,0,50908.48,False
693,1,41,4,0.0,2,0,0,156381.47,False
694,0,33,4,129731.64,2,1,0,178123.86,False
622,0,35,5,0.0,2,1,0,51112.8,False
644,1,33,8,0.0,2,1,1,155294.17,False
554,0,30,9,0.0,2,1,1,40320.3,False
667,1,28,6,165798.1,1,1,0,147090.9,False
738,1,54,4,0.0,1,0,1,55725.04,True
613,0,29,6,185709.28,2,1,1,77242.19,False
705,0,49,7,0.0,1,1,0,63405.2,True
584,0,44,5,95671.75,2,1,1,106564.88,False
534,1,62,2,0.0,2,0,0,42763.12,True
672,0,34,1,142151.75,2,1,1,168753.34,False
603,1,43,5,127823.93,1,1,1,19483.35,False
842,1,58,1,63492.94,1,1,1,83172.19,False
661,0,27,3,0.0,2,1,1,76889.79,False
601,1,74,2,0.0,2,0,1,51554.58,False
632,1,41,0,106134.46,1,0,1,105570.39,False
687,1,39,7,0.0,2,1,0,26848.25,False
639,1,43,6,99610.92,2,1,0,187296.78,False
570,1,32,9,117337.54,2,0,1,62810.91,False
841,1,74,9,108131.53,1,0,1,60830.38,False
553,1,32,3,116324.53,1,1,0,77304.49,False
696,1,28,4,172646.82,1,1,1,116471.43,False
706,1,30,3,98415.37,1,1,1,110520.48,False
601,1,41,1,123971.16,1,0,1,172814.99,False
634,1,45,9,0.0,2,0,0,17622.82,False
655,0,59,7,0.0,1,1,0,88958.49,True
458,0,39,9,0.0,2,1,0,116343.09,False
520,1,33,4,156297.58,2,1,1,166102.61,False
765,1,51,3,123372.3,1,1,1,115429.32,False
583,0,44,8,0.0,2,1,1,27431.62,False
621,1,47,0,0.0,1,1,1,133831.37,True
547,0,38,5,167539.97,1,0,1,159207.34,False
840,0,39,1,94968.97,1,1,0,84487.62,False
723,1,34,5,0.0,2,0,1,12092.03,False
487,1,45,2,0.0,2,1,0,77475.73,False
668,0,31,9,0.0,2,0,0,41291.73,False
549,1,37,2,112541.54,2,0,0,47432.43,False
567,0,35,5,166118.45,2,1,0,127827.18,False
720,0,45,1,102882.4,2,1,1,35633.15,True
492,0,49,8,0.0,1,1,1,182865.09,True
712,0,37,1,106881.5,2,0,0,169386.81,False
850,1,63,8,169832.57,1,0,0,184107.26,True
747,1,41,5,0.0,2,1,1,22750.17,False
743,1,32,9,0.0,2,1,0,175252.78,False
707,1,47,3,0.0,2,1,0,174303.29,False
765,1,44,6,0.0,2,1,1,159899.97,False
626,1,33,8,0.0,2,1,0,138504.28,False
744,1,31,9,120718.28,1,1,1,58961.49,False
719,0,42,4,0.0,1,1,0,28465.86,True
743,1,36,4,0.0,2,1,1,190911.02,False
654,1,40,6,0.0,1,0,0,183872.88,True
640,1,63,2,68432.45,2,1,1,112503.24,True
562,1,45,6,136855.24,1,1,0,46864.0,False
721,0,55,3,44020.89,1,1,0,65864.4,True
534,1,24,1,0.0,1,1,1,169653.32,False
423,0,36,5,97665.61,1,1,0,118372.55,True
716,0,52,7,65971.61,2,1,0,14608.0,True
679,0,33,1,0.0,2,0,0,69608.48,False
661,0,37,5,136425.18,1,1,0,81102.81,False
555,1,55,4,146798.81,1,1,1,74149.77,False
600,0,38,9,0.0,2,1,1,58855.85,False
601,0,43,2,0.0,1,1,0,49713.87,True
548,1,57,6,76165.65,1,1,1,133537.53,False
759,1,40,4,0.0,2,1,0,124615.59,False
594,1,61,3,62391.22,1,1,1,192434.11,False
768,1,42,5,0.0,3,0,0,60686.4,False
492,0,31,7,0.0,2,1,1,49463.44,False
642,1,25,7,0.0,2,1,0,102083.78,False
701,1,44,7,0.0,2,1,0,23425.78,False
683,1,31,2,0.0,2,0,1,77326.78,False
460,0,27,7,0.0,2,1,0,156150.08,True
690,1,29,5,0.0,2,1,0,108577.97,False
671,1,30,2,0.0,1,0,1,102057.86,False
704,1,32,7,127785.17,4,0,0,184464.7,True
544,0,45,6,0.0,2,0,1,151401.33,False
790,0,40,9,0.0,2,1,1,70607.1,False
743,1,37,8,69143.91,2,0,1,105780.18,False
702,1,34,4,100054.77,1,1,0,109496.45,False
704,0,45,6,0.0,1,1,1,137739.45,False
614,1,38,2,116248.88,1,1,0,105140.92,False
688,0,32,6,123157.95,1,1,0,172531.23,False
713,1,44,1,63438.91,1,1,0,64375.4,False
727,1,18,4,133550.67,1,1,1,46941.41,False
850,0,38,1,106871.81,2,1,0,29333.01,False
643,0,51,2,105229.53,1,1,0,34967.75,True
653,1,41,8,102768.42,1,1,0,55663.85,False
674,1,18,7,0.0,2,1,1,55753.12,True
690,1,35,6,112689.95,1,1,0,176962.31,False
819,1,38,9,122334.26,2,1,1,181507.44,False
850,1,49,5,122486.47,1,0,1,59748.19,False
665,1,33,2,101286.11,1,1,1,159840.51,False
668,1,38,10,86977.96,1,0,1,37094.75,False
753,1,57,7,0.0,1,1,0,159475.08,True
745,0,55,9,110123.59,1,0,1,51548.14,True
693,1,36,8,178111.82,1,0,0,58719.63,True
660,0,35,6,100768.77,1,1,0,19199.61,False
608,1,42,5,0.0,2,1,0,178504.29,False
744,0,44,3,0.0,2,1,1,189016.14,False
731,0,40,7,118991.79,1,1,1,156048.64,False
683,1,72,3,140997.26,1,0,1,52876.41,False
727,1,28,5,0.0,2,0,1,19653.08,False
700,0,34,2,76322.69,1,1,0,128136.29,False
605,1,35,6,0.0,2,1,1,45206.57,False
511,1,33,7,0.0,2,0,1,158313.87,False
667,1,40,9,0.0,1,1,1,96670.2,False
787,1,33,1,126588.81,2,0,1,62163.53,False
554,1,40,4,0.0,1,0,1,168780.04,False
698,0,46,0,0.0,2,1,1,125962.02,False
646,1,26,4,139848.17,1,1,0,164696.27,False
667,0,24,4,0.0,2,0,1,34335.55,False
649,0,42,7,0.0,2,0,1,22974.01,False
713,1,38,9,72286.84,2,1,1,26136.89,False
652,0,40,1,0.0,2,1,0,126554.96,False
480,1,35,2,165692.91,1,1,1,197984.58,False
845,1,33,8,164385.53,1,1,0,150664.97,False
613,1,37,9,108286.5,1,1,1,114153.44,False
850,0,34,2,0.0,2,1,1,171706.66,False
762,1,29,6,141389.06,1,1,0,54122.89,False
701,1,37,8,130091.5,1,1,1,120031.29,False
600,1,35,4,143744.77,2,1,0,104076.51,False
509,1,31,3,0.0,2,1,0,15360.91,False
609,1,34,1,0.0,1,1,1,181177.9,False
456,0,33,1,188285.68,1,0,0,58363.94,False
728,0,46,2,109705.52,1,1,0,20276.87,True
717,1,40,0,98241.04,1,1,0,110887.14,False
850,0,26,4,62610.96,2,0,1,179365.1,False
493,1,36,9,0.0,2,1,1,65816.53,False
686,0,47,5,113328.93,1,1,0,124170.9,False
722,1,34,8,0.0,2,1,1,133447.49,False
644,0,37,8,0.0,2,1,0,20968.88,False
696,0,30,8,0.0,2,1,1,196134.44,False
746,1,35,2,172274.01,1,1,0,22374.97,False
720,0,38,10,0.0,2,1,1,56229.72,True
622,0,30,2,158584.82,3,1,0,142342.55,True
835,1,28,2,163569.61,2,1,1,154559.28,False
493,0,31,3,0.0,1,1,1,176570.28,True
515,0,66,6,0.0,2,1,1,160663.11,False
625,0,58,10,53772.73,1,1,1,192072.1,True
762,1,35,9,0.0,2,1,1,43075.7,False
